7720,General Electric Company,GEB,GTQ,110.35,1580480100000
7721,"Star Gas Partners, L.P.",SGU,IDR,67.2,1590761020000
7722,Cardtronics plc,CATM,RUB,-182.98,1581462988000
7723,Ames National Corporation,ATLO,BRL,-26.35,1592226200000
7724,PowerShares S&P SmallCap Consumer Discretionary Portfolio,PSCD,EUR,-80.67,1589444036000
7725,"Bridgepoint Education, Inc.",BPI,USD,-147.45,1592190856000
7726,"Pier 1 Imports, Inc.",PIR,VND,60.76,1589050077000
7727,Opus Bank,OPB,USD,-79.0,1602806252000
7728,"Diversified Restaurant Holdings, Inc.",SAUC,RUB,89.08,1592914452000
7729,"Amplify Snack Brands, inc.",BETR,CZK,-8.42,1603212240000
7730,"Nu Skin Enterprises, Inc.",NUS,EUR,49.86,1593736810000
7731,"Smart Sand, Inc.",SND,IDR,64.92,1599801450000
7732,Gladstone Commercial Corporation,GOODO,IDR,84.19,1593953478000
7733,ClearBridge Dividend Strategy ESG ETF,YLDE,PEN,-89.88,1593654924000
7734,"Entergy Mississippi, Inc.",EMP,CNY,3.63,1579957013000
7735,Capital Bank Financial Corp.,CBF,ETB,188.41,1583102233000
7736,uniQure N.V.,QURE,CNY,21.51,1606710256000
7737,"Catasys, Inc.",CATS,IDR,-127.59,1603908843000
7738,Cabela's Inc,CAB,USD,-110.78,1608295741000
7739,Yangtze River Development Limited,YERR,EUR,-130.78,1597109812000
7740,Thermo Fisher Scientific Inc,TMO,EUR,-29.16,1589101076000
7741,"Cleveland BioLabs, Inc.",CBLI,IDR,-5.68,1582045520000
7742,Netshoes (Cayman) Limited,NETS,KRW,123.12,1607045146000
7743,"Ironwood Pharmaceuticals, Inc.",IRWD,EUR,-1.43,1606062827000
7744,BLDRS Asia 50 ADR Index Fund,ADRA,RUB,52.83,1579497563000
7745,Nova Measuring Instruments Ltd.,NVMI,MYR,178.58,1599546363000
7746,Greif Bros. Corporation,GEF,CNY,-48.7,1586427132000
7747,Merus N.V.,MRUS,RUB,49.04,1599948677000
7748,"Aratana Therapeutics, Inc.",PETX,MXN,-175.48,1605995418000
7749,"Envestnet, Inc",ENV,EUR,-80.16,1585682484000
7750,"Nexeo Solutions, Inc.",NXEOW,CNY,154.39,1589740093000
7751,"Healthcare Services Group, Inc.",HCSG,SEK,169.42,1608394153000
7752,Coca Cola Femsa S.A.B. de C.V.,KOF,CNY,29.45,1587255939000
7753,EP Energy Corporation,EPE,BRL,-97.1,1600136324000
7754,iShares MSCI UAE Capped ETF,UAE,CNY,-162.72,1607869924000
7755,"HFF, Inc.",HF,TZS,154.4,1597176006000
7756,Atomera Incorporated,ATOM,CNY,113.79,1603204629000
7757,Mercer International Inc.,MERC,RUB,-15.08,1605240839000
7758,"ShoreTel, Inc.",SHOR,IRR,-125.28,1596728454000
7759,Cellect Biotechnology Ltd.,APOPW,XAF,79.82,1607620058000
7760,"Innovative Solutions and Support, Inc.",ISSC,PEN,33.56,1601204758000
7761,Southwest Airlines Company,LUV,CNY,52.38,1581130145000
7762,"Nordstrom, Inc.",JWN,EUR,0.51,1605928944000
7763,New Media Investment Group Inc.,NEWM,PHP,-110.33,1604067768000
7764,"A. Schulman, Inc.",SHLM,EUR,16.84,1607655340000
7765,Nymox Pharmaceutical Corporation,NYMX,TND,12.67,1582284178000
7766,Atlantic American Corporation,AAME,CNY,-14.13,1583778254000
7767,Senior Housing Properties Trust,SNHNI,PHP,-27.33,1593214612000
7768,First Trust Japan AlphaDEX Fund,FJP,IDR,-140.7,1595813201000
7769,Realty Income Corporation,O,MXN,84.74,1596891039000
7770,Alibaba Group Holding Limited,BABA,EUR,-172.5,1598121225000
7771,"Cirrus Logic, Inc.",CRUS,JPY,24.49,1589451560000
7772,"Advanced Energy Industries, Inc.",AEIS,IDR,158.54,1591142382000
7773,FedEx Corporation,FDX,CNY,-186.89,1588505325000
7774,"Green Brick Partners, Inc.",GRBK,CNY,-101.34,1594725639000
7775,"Hub Group, Inc.",HUBG,CNY,-135.94,1591231127000
7776,"Pacific Ethanol, Inc.",PEIX,MXN,133.6,1582426412000
7777,Eaton Vance Tax-Managed Diversified Equity Income Fund,ETY,RUB,-139.42,1586162261000
7778,LaSalle Hotel Properties,LHO,CNY,122.11,1588648335000
7779,Citigroup Inc.,C^J,EUR,18.43,1599413495000
7780,"Landauer, Inc.",LDR,CNY,-39.14,1604658138000
7781,"Coastway Bancorp, Inc.",CWAY,CNY,-21.35,1594570427000
7782,FutureFuel Corp.,FF,IDR,-0.83,1581790548000
7783,Wells Fargo & Company,WFC^X,EUR,-133.32,1586809019000
7784,Pingtan Marine Enterprise Ltd.,PME,COP,79.69,1607444272000
7785,Verizon Communications Inc.,VZ,EUR,95.48,1580303857000
7786,Teradata Corporation,TDC,USD,149.83,1602367472000
7787,"SK Telecom Co., Ltd.",SKM,USD,-16.8,1581245916000
7788,"ICF International, Inc.",ICFI,EUR,-24.19,1590783936000
7789,"HarborOne Bancorp, Inc.",HONE,COP,3.04,1581202428000
7790,BlackRock Strategic Municipal Trust Inc. (The),BSD,RUB,192.89,1588573452000
7791,The Spectranetics Corporation,SPNC,RUB,19.78,1587219530000
7792,"Equus Total Return, Inc.",EQS,BWP,108.67,1603984059000
7793,Prospect Capital Corporation,PBB,IDR,151.55,1583931844000
7794,Realogy Holdings Corp.,RLGY,IDR,177.4,1594630167000
7795,Gogo Inc.,GOGO,USD,-83.52,1578488544000
7796,"Nuveen California Municipal Value Fund, Inc.",NCA,NGN,155.89,1609230924000
7797,International Speedway Corporation,ISCA,PEN,26.16,1607703029000
7798,"AmTrust Financial Services, Inc.",AFSI^C,AFN,-173.43,1592063833000
7799,"Home Depot, Inc. (The)",HD,AOA,-33.83,1591171175000
7800,"PB Bancorp, Inc.",PBBI,ARS,51.96,1587132106000
7801,Westrock Company,WRK,PHP,133.48,1582288147000
7802,"Penn National Gaming, Inc.",PENN,XCD,-59.56,1586984331000
7803,Brookfield Infrastructure Partners LP,BIP,IDR,152.58,1597345595000
7804,"LEAP THERAPEUTICS, INC.",LPTX,IRR,148.93,1607896167000
7805,"Genomic Health, Inc.",GHDX,USD,196.28,1606526364000
7806,"Theravance Biopharma, Inc.",TBPH,IDR,76.21,1596283867000
7807,"Flotek Industries, Inc.",FTK,CNY,163.87,1586473267000
7808,Sequans Communications S.A.,SQNS,CNY,111.52,1602229460000
7809,BHP Billiton Limited,BHP,CNY,185.98,1602262926000
7810,"NeuroMetrix, Inc.",NUROW,PLN,-167.26,1581359565000
7811,"MMA Capital Management, LLC",MMAC,IDR,-136.89,1600355718000
7812,Apollo Senior Floating Rate Fund Inc.,AFT,KZT,152.92,1583936988000
7813,Prudential Public Limited Company,PUK,CNY,-133.94,1588187637000
7814,"LM Funding America, Inc.",LMFAW,PHP,141.66,1604512846000
7815,"CSW Industrials, Inc.",CSWI,PHP,-62.76,1579707675000
7816,"Cyclacel Pharmaceuticals, Inc.",CYCC,EUR,-83.74,1587552321000
7817,"Nexeo Solutions, Inc.",NXEOW,MAD,-190.91,1588469686000
7818,"Clearside Biomedical, Inc.",CLSD,UAH,118.52,1589474499000
7819,AllianzGI Convertible & Income Fund,NCV,GMD,-66.49,1595199060000
7820,Nuvectra Corporation,NVTR,SEK,151.64,1598075921000
7821,"B. Riley Financial, Inc.",RILYZ,EUR,151.81,1582925743000
7822,U.S. Bancorp,USB^H,MXN,-93.23,1599807702000
7823,"Lion Biotechnologies, Inc.",LBIO,EUR,103.32,1603214036000
7824,"Frequency Electronics, Inc.",FEIM,BRL,-20.46,1587561059000
7825,Horizon Global Corporation,HZN,CNY,152.83,1589467737000
7826,Crestwood Equity Partners LP,CEQP,PHP,-99.03,1598788412000
7827,"Allied Healthcare Products, Inc.",AHPI,IDR,-31.34,1596033275000
7828,Chevron Corporation,CVX,IDR,-96.42,1591936265000
7829,"Templeton Emerging Markets Income Fund, Inc.",TEI,CNY,-101.65,1591523978000
7830,China Telecom Corp Ltd,CHA,EUR,121.64,1578427772000
7831,"Patrick Industries, Inc.",PATK,TZS,-127.97,1583248299000
7832,"Lakeland Bancorp, Inc.",LBAI,EUR,-69.14,1603807721000
7833,Pengrowth Energy Corporation,PGH,EUR,-59.73,1602421246000
7834,"Akebia Therapeutics, Inc.",AKBA,JOD,-32.66,1585407000000
7835,"Stanley Black & Decker, Inc.",SWP,IDR,-132.44,1597894048000
7836,GMS Inc.,GMS,CNY,-22.18,1600459709000
7837,"EastGroup Properties, Inc.",EGP,RUB,126.92,1593982310000
7838,Elbit Systems Ltd.,ESLT,CNY,-158.32,1606945728000
7839,"Mota Group, Inc.",MOTAW,ZMW,72.71,1589307176000
7840,"Orbital ATK, Inc.",OA,CDF,-156.77,1607486711000
7841,"Grand Canyon Education, Inc.",LOPE,CNY,55.94,1589167983000
7842,Welltower Inc.,HCN,RUB,-9.16,1600503698000
7843,Ryerson Holding Corporation,RYI,CNY,130.93,1592186826000
7844,Westmoreland Coal Company,WLB,IDR,51.0,1604087736000
7845,"Tandem Diabetes Care, Inc.",TNDM,RUB,-33.42,1590519337000
7846,Salient Midstream & MLP Fund,SMM,CNY,-192.48,1593908595000
7847,Wells Fargo & Company,WFC^R,MXN,157.68,1600246677000
7848,Bank of America Corporation,BAC^C,GHS,21.91,1606952509000
7849,Gladstone Investment Corporation,GAIN,RUB,148.04,1579941048000
7850,"NextEra Energy, Inc.",NEE^C,BYR,-59.52,1603434541000
7851,Barings Participation Investors,MPV,CNY,-72.86,1584387923000
7852,"Isramco, Inc.",ISRL,CNY,66.23,1599953525000
7853,"Urban One, Inc. ",UONE,CNY,-117.67,1593586684000
7854,"Aevi Genomic Medicine, Inc.",GNMX,EUR,0.89,1601513884000
7855,Belden Inc,BDC^B,CNY,-187.77,1607880945000
7856,Summit Therapeutics plc,SMMT,TJS,143.75,1591689616000
7857,"National American University Holdings, Inc.",NAUH,EUR,-25.14,1602085482000
7858,"Prudential Financial, Inc.",PJH,CNY,-137.84,1604127404000
7859,Huntington Bancshares Incorporated,HBANP,THB,196.53,1600929884000
7860,"CareDx, Inc.",CDNA,CNY,127.21,1604900351000
7861,"Fidelity National Financial, Inc.",FNF,IDR,52.44,1606312651000
7862,CRISPR Therapeutics AG,CRSP,AMD,61.96,1604449216000
7863,Urstadt Biddle Properties Inc.,UBP^G,UZS,196.85,1606062288000
7864,Good Times Restaurants Inc.,GTIM,USD,127.26,1582226498000
7865,"Lennox International, Inc.",LII,CNY,144.03,1579801971000
7866,Stifel Financial Corporation,SF^A,MXN,7.08,1596318041000
7867,"Melrose Bancorp, Inc.",MELR,EUR,-107.62,1602369292000
7868,"Customers Bancorp, Inc",CUBI^C,HNL,-6.51,1585040309000
7869,Tsakos Energy Navigation Ltd,TNP^E,HRK,107.15,1607954534000
7870,Marvell Technology Group Ltd.,MRVL,NZD,141.92,1603826579000
7871,Nutraceutical International Corporation,NUTR,CNY,44.83,1607476879000
7872,City Holding Company,CHCO,CNY,77.43,1583182574000
7873,American Equity Investment Life Holding Company,AEL,CNY,136.86,1603197896000
7874,Capital One Financial Corporation,COF^P,RSD,25.09,1582362995000
7875,LINE Corporation,LN,CNY,33.25,1608473313000
7876,Allstate Corporation (The),ALL^C,BRL,12.82,1600833773000
7877,"OpGen, Inc.",OPGNW,COP,-2.63,1598612735000
7878,"People's United Financial, Inc.",PBCT,THB,-17.83,1602564010000
7879,"Innovative Solutions and Support, Inc.",ISSC,RUB,31.98,1591657811000
7880,Natus Medical Incorporated,BABY,IDR,188.96,1607019401000
7881,"Strata Skin Sciences, Inc.",SSKN,BRL,157.48,1581045590000
7882,The AES Corporation,AES^C.CL,COP,-31.11,1579135924000
7883,"Clean Harbors, Inc.",CLH,CUP,-139.31,1589273457000
7884,Stewardship Financial Corp,SSFN,PHP,-93.99,1590281215000
7885,"NI Holdings, Inc.",NODK,PLN,-45.8,1603369387000
7886,"Meridian Waste Solutions, Inc",MRDNW,RUB,193.39,1596296858000
7887,StoneMor Partners L.P.,STON,IDR,151.99,1605673546000
7888,IRSA Inversiones Y Representaciones S.A.,IRS,ZMW,-158.71,1578253781000
7889,Qwest Corporation,CTBB,BYR,184.69,1587594880000
7890,"Yext, Inc.",YEXT,SYP,-27.5,1603024308000
7891,Aradigm Corporation,ARDM,MVR,-114.32,1601953256000
7892,Ashford Hospitality Trust Inc,AHT^D,AUD,148.86,1600999451000
7893,Royal Bank Scotland plc (The),RBS^F,CNY,-195.69,1580682868000
7894,ROBO Global Robotics and Automation Index ETF,ROBO,ALL,178.95,1595775297000
7895,Wells Fargo & Company,WFC,EUR,-187.79,1585875162000
7896,The Long-Term Care ETF,OLD,EUR,-141.39,1606433056000
7897,GSV Capital Corp,GSVC,HRK,43.99,1608067129000
7898,"National Grid Transco, PLC",NGG,CNY,118.79,1578893070000
7899,Capital Southwest Corporation,CSWC,UAH,-134.46,1581204125000
7900,KBS Fashion Group Limited,KBSF,CNY,-36.76,1591993675000
7901,Syngenta AG,SYT,EUR,-162.27,1605938424000
7902,"Franklin Financial Network, Inc.",FSB,PHP,-84.6,1585943624000
7903,First Internet Bancorp,INBK,CNY,-85.36,1601305571000
7904,Taitron Components Incorporated,TAIT,PHP,-127.58,1580358596000
7905,Nuveen California Municipal Value Fund 2,NCB,RUB,-8.2,1603345073000
7906,"Matson, Inc.",MATX,PHP,151.12,1597879466000
7907,Gabelli Utility Trust (The),GUT,RSD,-124.47,1605117826000
7908,CIT Group Inc (DEL),CIT,CNY,-154.39,1600299904000
7909,First Trust RiverFront Dynamic Developed International ETF,RFDI,ILS,124.85,1587485592000
7910,Boeing Company (The),BA,CNY,-149.93,1599660505000
7911,Pentair plc.,PNR,TMT,87.34,1595300028000
7912,XL Group Ltd.,XL,RUB,170.43,1593282740000
7913,"White Mountains Insurance Group, Ltd.",WTM,PEN,-20.39,1600109045000
7914,iSectors Post-MPT Growth ETF,PMPT,EUR,132.71,1594423686000
7915,"Magyar Bancorp, Inc.",MGYR,JPY,183.82,1600349010000
7916,Summit Therapeutics plc,SMMT,CNY,86.56,1596420384000
7917,KBS Fashion Group Limited,KBSF,CNY,93.18,1600727166000
7918,Compass Diversified Holdings,CODI,RUB,-20.95,1580159979000
7919,"New York Mortgage Trust, Inc.",NYMTO,CNY,-144.16,1600160248000
7920,Sotheby's,BID,PLN,-78.35,1602754571000
7921,"Vantiv, Inc.",VNTV,USD,49.55,1606118008000
7922,Atlantic Power Corporation,AT,LYD,-147.93,1594088390000
7923,"Boston Properties, Inc.",BXP^B,CNY,-188.4,1590121797000
7924,"Hollysys Automation Technologies, Ltd.",HOLI,PHP,127.19,1596225659000
7925,Aspen Insurance Holdings Limited,AHL,BRL,67.0,1608030579000
7926,Vanguard Short-Term Inflation-Protected Securities Index Fund,VTIP,THB,-96.28,1594454919000
7927,"AAC Holdings, Inc.",AAC,CUP,-194.97,1582095477000
7928,Seaspan Corporation,SSW^D,UAH,94.23,1579854671000
7929,"Taubman Centers, Inc.",TCO^J,MXN,7.81,1607354226000
7930,Iridium Communications Inc,IRDM,ILS,53.08,1602028789000
7931,NMI Holdings Inc,NMIH,SAR,26.0,1597025440000
7932,Pengrowth Energy Corporation,PGH,IDR,-114.36,1597831460000
7933,"Papa John's International, Inc.",PZZA,MUR,77.51,1607539785000
7934,China Mobile (Hong Kong) Ltd.,CHL,CNY,-150.83,1594136737000
7935,"Crocs, Inc.",CROX,MXN,5.03,1600430791000
7936,"Williams Companies, Inc. (The)",WMB,RUB,77.92,1581109194000
7937,"O'Reilly Automotive, Inc.",ORLY,ALL,-24.82,1595924784000
7938,"Boston Beer Company, Inc. (The)",SAM,CNY,-17.5,1583807708000
7939,Old National Bancorp,ONB,JOD,-29.05,1584287690000
7940,ABB Ltd,ABB,RUB,-104.43,1580623660000
7941,Wells Fargo & Company,WFC^W,COP,89.06,1598604457000
7942,Integer Holdings Corporation,ITGR,IDR,-125.88,1599365709000
7943,Invitation Homes Inc.,INVH,EUR,177.69,1602739233000
7944,Belmond Ltd.,BEL,XOF,97.99,1597874986000
7945,"Overseas Shipholding Group, Inc.",OSG,PHP,110.61,1589930871000
7946,"Hartford Financial Services Group, Inc. (The)",HIG.WS,UAH,-138.23,1582311339000
7947,Nuveen Select Maturities Municipal Fund,NIM,AFN,26.12,1589386488000
7948,Helios and Matheson Analytics Inc,HMNY,BRL,-164.09,1585390478000
7949,Vantage Energy Acquisition Corp.,VEACU,AOA,-64.62,1590243208000
7950,"Centennial Resource Development, Inc.",CDEV,PHP,86.79,1581499414000
7951,Forum Merger Corporation,FMCIR,CNY,-157.35,1608593737000
7952,BlackRock Long-Term Municipal Advantage Trust,BTA,CNY,-142.44,1578469329000
7953,"Pernix Therapeutics Holdings, Inc.",PTX,CZK,14.33,1603103010000
7954,Nuveen Pennsylvania Quality Municipal Income Fund,NQP,EUR,103.68,1585727098000
7955,Invesco Bond Fund,VBF,NOK,-3.8,1589433719000
7956,Rayonier Advanced Materials Inc.,RYAM^A,ARS,-189.07,1600869738000
7957,NewMarket Corporation,NEU,PHP,-43.32,1585649500000
7958,Westmoreland Coal Company,WLB,AMD,92.64,1602024101000
7959,"Latin American Discovery Fund, Inc. (The)",LDF,MWK,-31.74,1588600014000
7960,MiX Telematics Limited,MIXT,SEK,-74.69,1604159433000
7961,CF Corporation,CFCOU,CNY,-48.2,1592331152000
7962,First Trust RBA American Industrial Renaissance ETF,AIRR,HUF,28.8,1579528425000
7963,PBF Energy Inc.,PBF,PLN,-24.42,1589025382000
7964,"Banco Santander, S.A.",SAN^C,BRL,27.01,1588650593000
7965,"Whole Foods Market, Inc.",WFM,IDR,-83.22,1590285245000
7966,"Calavo Growers, Inc.",CVGW,PHP,11.67,1603260477000
7967,"Tandem Diabetes Care, Inc.",TNDM,LTL,97.94,1601073076000
7968,Ferroglobe PLC,GSM,UAH,63.44,1598637041000
7969,"Southcross Energy Partners, L.P.",SXE,KZT,-170.21,1592553887000
7970,"City Office REIT, Inc.",CIO,CNY,150.41,1601722032000
7971,AGCO Corporation,AGCO,XOF,-91.17,1601442143000
7972,DDR Corp.,DDR^A,NGN,139.13,1599611642000
7973,Nuveen Enhanced Municipal Value Fund,NEV,USD,-91.08,1604331830000
7974,Frontier Communications Corporation,FTR,CNY,52.42,1597619684000
7975,Brookfield Business Partners L.P.,BBU,PHP,-91.78,1606423733000
7976,Welltower Inc.,HCN,CNY,-15.76,1588947308000
7977,RPX Corporation,RPXC,ALL,98.75,1581556262000
7978,"Gabelli Equity Trust, Inc. (The)",GAB,CZK,-53.18,1598399924000
7979,iStar Financial Inc.,STAR^D,PLN,56.17,1587583107000
7980,"Ryman Hospitality Properties, Inc.",RHP,USD,-34.33,1590641606000
7981,"Pearson, Plc",PSO,NGN,-167.07,1604549245000
7982,Atlanticus Holdings Corporation,ATLC,EUR,-4.02,1577853950000
7983,Triple-S Management Corporation,GTS,ARS,-64.99,1578553618000
7984,"Shiloh Industries, Inc.",SHLO,EUR,148.93,1602531596000
7985,Numerex Corp.,NMRX,EUR,-116.97,1588664180000
7986,Peregrine Pharmaceuticals Inc.,PPHMP,BRL,116.11,1588471689000
7987,"American Financial Group, Inc.",AFGE,BRL,6.59,1606711289000
7988,"bebe stores, inc.",BEBE,TMT,17.56,1578099793000
7989,Calgon Carbon Corporation,CCC,CNY,158.01,1606501214000
7990,"Summer Infant, Inc.",SUMR,CNY,-129.64,1579558429000
7991,"Proto Labs, Inc.",PRLB,PHP,-93.23,1602261432000
7992,"German American Bancorp, Inc.",GABC,UAH,73.08,1584057245000
7993,"Scripps Networks Interactive, Inc",SNI,EUR,49.83,1580420167000
7994,"Selective Insurance Group, Inc.",SGZA,RUB,167.89,1590213435000
7995,"Gaming and Leisure Properties, Inc.",GLPI,CNY,-103.24,1583872776000
7996,"BancorpSouth, Inc.",BXS,CNY,163.61,1607460705000
7997,"Nature's Sunshine Products, Inc.",NATR,CNY,67.01,1593504826000
7998,PrimeEnergy Corporation,PNRG,ETB,153.8,1594197972000
7999,Handy & Harman Ltd.,HNH,EUR,-19.07,1595525421000
8000,"American Eagle Outfitters, Inc.",AEO,IDR,-156.37,1602263524000
8001,"Kinder Morgan, Inc.",KMI,PLN,-71.87,1597195692000
8002,Brandywine Realty Trust,BDN,MXN,-18.82,1590841744000
8003,"Assembly Biosciences, Inc.",ASMB,YER,-98.77,1580532047000
8004,"SB Financial Group, Inc.",SBFGP,CNY,-88.55,1599370069000
8005,MainStay DefinedTerm Municipal Opportunities Fund,MMD,IDR,-6.01,1579200954000
8006,"The Hackett Group, Inc.",HCKT,PLN,-153.69,1589215858000
8007,"Latin American Discovery Fund, Inc. (The)",LDF,CZK,-148.39,1604578533000
8008,BB&T Corporation,BBT,BAM,26.65,1598384614000
8009,"Guess?, Inc.",GES,RUB,-133.75,1579461436000
8010,"Netflix, Inc.",NFLX,PKR,170.61,1598373288000
8011,"Tivity Health, Inc.",TVTY,IDR,-105.44,1581559530000
8012,"ING Group, N.V.",ING,EUR,-96.03,1598974178000
8013,"Kinsale Capital Group, Inc.",KNSL,IDR,-16.21,1584488428000
8014,"MMA Capital Management, LLC",MMAC,RUB,-43.49,1583556359000
8015,FMC Corporation,FMC,CNY,-128.81,1593368769000
8016,Aegon NV,AEG,CAD,-13.25,1590188578000
8017,Bill Barrett Corporation,BBG,CNY,-118.16,1607293263000
8018,"Idera Pharmaceuticals, Inc.",IDRA,EUR,157.52,1593418139000
8019,"ARC Document Solutions, Inc.",ARC,SEK,112.03,1588984377000
8020,Public Storage,PSA^T,CNY,165.64,1604614489000
8021,"South Jersey Industries, Inc.",SJI,RUB,101.41,1596271920000
8022,"Owens-Illinois, Inc.",OI,CNY,-1.51,1580784423000
8023,"NV5 Global, Inc.",NVEE,IDR,132.57,1603667824000
8024,STRATS Trust,GJO,PHP,-34.91,1588079055000
8025,Vantage Energy Acquisition Corp.,VEACU,EUR,-27.89,1586208718000
8026,"Aberdeen Greater China Fund, Inc.",GCH,EUR,-87.24,1603152908000
8027,Las Vegas Sands Corp.,LVS,PLN,85.08,1593863174000
8028,Nuveen Multi-Market Income Fund,JMM,VND,-63.41,1605992486000
8029,EPR Properties,EPR^E,CNY,53.71,1590844089000
8030,"Energy Transfer Equity, L.P.",ETE,PAB,26.5,1579946316000
8031,"Triumph Bancorp, Inc.",TBK,EUR,-38.32,1579291572000
8032,"Daseke, Inc.",DSKEW,CNY,-55.15,1587964981000
8033,LPL Financial Holdings Inc.,LPLA,CNY,198.73,1606655145000
8034,Bank of America Corporation,BAC^C,PLN,-22.86,1603418826000
8035,KT Corporation,KT,EUR,54.71,1607682895000
8036,"Innovative Solutions and Support, Inc.",ISSC,BRL,120.72,1579420802000
8037,Textron Inc.,TXT,CNY,-56.04,1590678508000
8038,"Micron Technology, Inc.",MU,CNY,42.28,1581659878000
8039,"AeroVironment, Inc.",AVAV,TJS,178.03,1586388020000
8040,"Kimball International, Inc.",KBAL,RUB,6.73,1588935618000
8041,"Chunghwa Telecom Co., Ltd.",CHT,HNL,3.76,1602508554000
8042,CF Corporation,CFCO,RUB,34.19,1579625197000
8043,"Tandem Diabetes Care, Inc.",TNDM,CNY,-162.15,1601907110000
8044,VictoryShares Emerging Market Volatility Wtd ETF,CEZ,RUB,73.28,1608371583000
8045,"Atwood Oceanics, Inc.",ATW,IDR,-149.0,1600546735000
8046,"Worthington Industries, Inc.",WOR,KPW,-131.02,1581292123000
8047,"Cullen/Frost Bankers, Inc.",CFR,PAB,-7.25,1600656731000
8048,"Colony NorthStar, Inc.",CLNS,UAH,-143.65,1597238422000
8049,"AmTrust Financial Services, Inc.",AFSI^B,RUB,77.83,1585288024000
8050,Voya International High Dividend Equity Income Fund,IID,BDT,-12.45,1580197973000
8051,Jewett-Cameron Trading Company,JCTCF,SEK,172.99,1586177611000
8052,"PNM Resources, Inc. (Holding Co.)",PNM,IDR,-163.65,1591340223000
8053,"Goldman Sachs Group, Inc. (The)",GS^J,HRK,196.0,1602997145000
8054,"China Information Technology, Inc.",CNIT,CNY,131.1,1600273409000
8055,SandRidge Mississippian Trust I,SDT,CNY,7.23,1601147885000
8056,Zebra Technologies Corporation,ZBRA,CNY,-20.65,1594443284000
8057,"1-800 FLOWERS.COM, Inc.",FLWS,IDR,145.0,1586466987000
8058,Chemung Financial Corp,CHMG,CNY,13.48,1597885606000
8059,"Global Water Resources, Inc.",GWRS,EUR,52.02,1601876477000
8060,Select Medical Holdings Corporation,SEM,RUB,-101.55,1583292070000
8061,Blackrock New York Municipal Income Quality Trust,BSE,PEN,-55.08,1600975558000
8062,"Second Sight Medical Products, Inc.",EYESW,PLN,24.76,1600006893000
8063,Timken Company (The),TKR,BRL,-177.53,1599974879000
8064,Teekay Tankers Ltd.,TNK,CNY,-89.94,1606991024000
8065,Rogers Corporation,ROG,IDR,-100.01,1582987197000
8066,Principal Millennials Index ETF,GENY,AMD,-43.29,1597776937000
8067,InVivo Therapeutics Holdings Corp.,NVIV,BGN,117.72,1606788792000
8068,Summit State Bank,SSBI,PHP,142.76,1586342528000
8069,"AxoGen, Inc.",AXGN,COP,67.2,1585836067000
8070,"NV5 Global, Inc.",NVEE,PLN,45.21,1598629833000
8071,First Trust Multi Cap Value AlphaDEX Fund,FAB,AOA,-146.15,1581298577000
8072,"Natuzzi, S.p.A.",NTZ,CNY,183.81,1591417158000
8073,Hoegh LNG Partners LP,HMLP,IRR,58.93,1583757575000
8074,Taitron Components Incorporated,TAIT,EUR,102.34,1585349385000
8075,Trillium Therapeutics Inc.,TRIL,USD,0.85,1578842587000
8076,Panhandle Royalty Company,PHX,THB,-190.9,1584474632000
8077,Chesapeake Energy Corporation,CHK,USD,-163.47,1587572905000
8078,"Photronics, Inc.",PLAB,ALL,1.18,1584625284000
8079,"Prudential Short Duration High Yield Fund, Inc.",ISD,CNY,162.75,1599048700000
8080,"GenVec, Inc.",GNVC,KZT,-137.29,1585039610000
8081,"America's Car-Mart, Inc.",CRMT,BIF,71.03,1590863750000
8082,"Soleno Therapeutics, Inc.",SLNO,PLN,42.2,1577868682000
8083,iPath US Treasury Long Bond Bull ETN,DLBL,CNY,-79.56,1606621554000
8084,"Spark Energy, Inc.",SPKE,BIF,-24.22,1580643803000
8085,"XG Technology, Inc",XGTI,CNY,-199.18,1596932930000
8086,"Primerica, Inc.",PRI,COP,-156.41,1593545429000
8087,Zions Bancorporation,ZION,VND,-99.45,1579584409000
8088,"ServisFirst Bancshares, Inc.",SFBS,CRC,21.18,1585512663000
8089,Unum Group,UNM,GBP,-167.72,1586095956000
8090,Vanguard International Dividend Appreciation ETF,VIGI,XAF,-96.52,1586319351000
8091,KKR Real Estate Finance Trust Inc.,KREF,BRL,106.7,1584538415000
8092,Tuesday Morning Corp.,TUES,BMD,114.61,1581795977000
8093,"Insignia Systems, Inc.",ISIG,ALL,52.4,1603734936000
8094,UNIVERSAL INSURANCE HOLDINGS INC,UVE,NIO,-108.89,1584175447000
8095,"TriState Capital Holdings, Inc.",TSC,IDR,111.05,1609305421000
8096,"Coherus BioSciences, Inc.",CHRS,CNY,-153.42,1583606183000
8097,NutriSystem Inc,NTRI,UAH,-181.34,1605149693000
8098,"Blackrock MuniVest Fund II, Inc.",MVT,AFN,56.57,1593352107000
8099,Semiconductor  Manufacturing International Corporation,SMI,CZK,7.89,1587362945000
8100,American Campus Communities Inc,ACC,RUB,160.1,1602385233000
8101,"Vertex Energy, Inc",VTNR,CAD,-28.89,1584945263000
8102,iStar Financial Inc.,STAR^E,BAM,-158.47,1584262521000
8103,Elbit Systems Ltd.,ESLT,COP,65.06,1600771123000
8104,"Landcadia Holdings, Inc.",LCAHU,EUR,-63.42,1596345519000
8105,"Prudential Short Duration High Yield Fund, Inc.",ISD,RUB,-121.0,1585541278000
8106,Bank of America Corporation,BAC^D,EUR,113.81,1585027908000
